Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Naive Bayes,Linear SVM
0.6885245901639344,0.8688524590163934,0.7868852459016393,0.6721311475409836,0.6557377049180327,0.6557377049180327
0.6557377049180327,0.8852459016393442,0.7540983606557377,0.7213114754098361,0.6557377049180327,0.6557377049180327
0.6885245901639344,0.9180327868852459,0.8032786885245902,0.6885245901639344,0.6557377049180327,0.6557377049180327
0.5409836065573771,0.8524590163934426,0.7704918032786885,0.7049180327868853,0.6557377049180327,0.6557377049180327
0.7540983606557377,0.9180327868852459,0.7377049180327869,0.6721311475409836,0.6557377049180327,0.6557377049180327
0.5833333333333334,0.8333333333333334,0.7333333333333333,0.75,0.6333333333333333,0.65
0.7457627118644068,0.8135593220338984,0.7796610169491526,0.7457627118644068,0.6271186440677966,0.6610169491525424
0.6440677966101694,0.8983050847457628,0.7457627118644068,0.7288135593220338,0.6101694915254238,0.6610169491525424
0.576271186440678,0.8813559322033898,0.7457627118644068,0.6779661016949152,0.6610169491525424,0.6610169491525424
0.6949152542372882,0.7966101694915254,0.6949152542372882,0.6779661016949152,0.6610169491525424,0.6610169491525424
