Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Naive Bayes,Linear SVM
0.873015873015873,0.8412698412698413,0.8095238095238095,0.8095238095238095,0.9047619047619048,0.9047619047619048
0.7619047619047619,0.873015873015873,0.746031746031746,0.8412698412698413,0.8888888888888888,0.873015873015873
0.8253968253968254,0.9206349206349206,0.7142857142857143,0.8412698412698413,0.9206349206349206,0.9365079365079365
0.7777777777777778,0.8412698412698413,0.7301587301587301,0.7777777777777778,0.9206349206349206,0.9047619047619048
0.873015873015873,0.9206349206349206,0.7619047619047619,0.9047619047619048,0.9206349206349206,0.9682539682539683
0.8412698412698413,0.8888888888888888,0.7777777777777778,0.9047619047619048,0.9206349206349206,0.9682539682539683
0.8571428571428571,0.873015873015873,0.8253968253968254,0.8095238095238095,0.9206349206349206,0.9365079365079365
0.8412698412698413,0.9047619047619048,0.8095238095238095,0.873015873015873,0.9206349206349206,0.9523809523809523
0.8032786885245902,0.9016393442622951,0.7704918032786885,0.8524590163934426,0.9016393442622951,0.8688524590163934
0.75,0.8833333333333333,0.7166666666666667,0.8666666666666667,0.8333333333333334,0.85
